Source       ,Target       ,Type   ,Category              ,Weight
PA444017     ,DOID:784     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444017     ,PA166048729  ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444017     ,DOID:10763   ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444017     ,PA444797     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444017     ,PA444368     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444017     ,PA165108230  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444017     ,PA444020     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444017     ,PA443327     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,PA447196     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,PA445489     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,DOID:11832   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,PA444071     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444020     ,PA445494     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,DOID:10841   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,PA443673     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,DOID:9584    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,PA445301     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,PA447212     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,DOID:150     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,DOID:302     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444020     ,DOID:11257   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,PA447216     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,DOID:1168    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,PA444065     ,Dirigé ,WITH_COMMON_TREATMENT ,   4.0
PA444020     ,DOID:2055    ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444020     ,PA444466     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,PA447200     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,PA444494     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,DOID:11328   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,DOID:8457    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,PA445736     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,DOID:7725    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,DOID:12382   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,PA443430     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,DOID:0080743 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,PA445093     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444020     ,DOID:3324    ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444020     ,DOID:10843   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,PA444987     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444020     ,PA166048852  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,PA447006     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,PA447199     ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
PA444020     ,PA443513     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,DOID:3223    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,DOID:5612    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,DOID:12098   ,Dirigé ,WITH_COMMON_TREATMENT ,   5.0
PA444020     ,PA444066     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444020     ,DOID:10968   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,PA445528     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444020     ,PA443327     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,PA444017     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444020     ,DOID:6364    ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444066     ,DOID:150     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444066     ,PA447200     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444066     ,PA444987     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444066     ,PA447196     ,Dirigé ,WITH_COMMON_TREATMENT ,   4.0
PA444066     ,PA446854     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444066     ,DOID:3324    ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
PA444066     ,DOID:4964    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444066     ,DOID:6364    ,Dirigé ,WITH_COMMON_TREATMENT ,   4.0
PA444066     ,PA447006     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444066     ,DOID:11257   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444066     ,DOID:12098   ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
PA444066     ,PA445254     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444066     ,PA443707     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444066     ,PA444020     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444066     ,DOID:302     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444066     ,PA443945     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444066     ,DOID:7725    ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
PA444066     ,DOID:3223    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444066     ,DOID:11832   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444066     ,DOID:14264   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444066     ,PA445494     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444066     ,PA445736     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444066     ,PA444466     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444066     ,PA447211     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444066     ,DOID:2481    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444066     ,DOID:2055    ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444066     ,PA446425     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444066     ,PA445093     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444066     ,PA443430     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444066     ,DOID:2741    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444066     ,PA445301     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444066     ,PA444071     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444066     ,PA445689     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444066     ,PA444065     ,Dirigé ,WITH_COMMON_TREATMENT ,   7.0
PA444066     ,DOID:11328   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444066     ,PA447199     ,Dirigé ,WITH_COMMON_TREATMENT ,   4.0
PA444066     ,PA447004     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444066     ,PA445528     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444070     ,DOID:7725    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444070     ,PA447212     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444070     ,PA447196     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444070     ,DOID:14320   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444070     ,PA445864     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444070     ,DOID:2055    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444070     ,PA447199     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444070     ,PA445528     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444070     ,PA447216     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444070     ,PA444065     ,Dirigé ,WITH_COMMON_TREATMENT ,   4.0
PA444070     ,DOID:308     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444070     ,DOID:12382   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA446425     ,PA444065     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA446425     ,PA444071     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA446425     ,DOID:7725    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA446425     ,PA444066     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444071     ,PA444020     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444071     ,DOID:12382   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444071     ,DOID:9584    ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444071     ,DOID:2055    ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444071     ,DOID:3324    ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444071     ,PA444065     ,Dirigé ,WITH_COMMON_TREATMENT ,   5.0
PA444071     ,DOID:11832   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444071     ,DOID:12098   ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444071     ,DOID:10841   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444071     ,PA447216     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444071     ,PA445093     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444071     ,DOID:7725    ,Dirigé ,WITH_COMMON_TREATMENT ,   4.0
PA444071     ,DOID:11328   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444071     ,DOID:150     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444071     ,PA446425     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444071     ,PA447200     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444071     ,DOID:10843   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444071     ,PA447199     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444071     ,PA444062     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444071     ,PA444066     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444071     ,DOID:6364    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444071     ,PA445528     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444095     ,PA444449     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444098     ,DOID:403     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444098     ,PA165108370  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,DOID:4398    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,PA444985     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,PA444719     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,PA445818     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,DOID:3234    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,PA445425     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,PA445010     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,PA160680212  ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444101     ,DOID:8654    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,PA444845     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444101     ,PA445828     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444101     ,PA445379     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,DOID:3717    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,PA444760     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,PA443622     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444101     ,PA443512     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444101     ,DOID:5411    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,PA446366     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,PA443750     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,PA443815     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,DOID:0080639 ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
PA444101     ,PA443434     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,DOID:2994    ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444101     ,PA446651     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,DOID:3907    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,DOID:3620    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,PA446010     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,DOID:4961    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,PA445594     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444101     ,DOID:688     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,DOID:0060329 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,DOID:4001    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,DOID:5077    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,PA446477     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,PA445100     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,PA445272     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,PA444352     ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
PA444101     ,PA445451     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,PA445204     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444101     ,DOID:7007    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,DOID:3904    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,PA443433     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,PA445742     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444101     ,DOID:2870    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,DOID:5520    ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444101     ,PA446580     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,DOID:4359    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,PA443627     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,DOID:5648    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,PA445601     ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
PA444101     ,DOID:3683    ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
PA444101     ,PA445724     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,PA446304     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,PA443560     ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
PA444101     ,PA446180     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,DOID:1725    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,DOID:2871    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,DOID:0050865 ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444101     ,PA443557     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,PA444750     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,PA444840     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,PA445934     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444101     ,PA443430     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444105     ,PA443782     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444105     ,PA445999     ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
PA444105     ,DOID:8534    ,Dirigé ,WITH_COMMON_TREATMENT ,   8.0
PA444105     ,PA443945     ,Dirigé ,WITH_COMMON_TREATMENT ,   8.0
PA444105     ,DOID:0050782 ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
PA444105     ,DOID:10808   ,Dirigé ,WITH_COMMON_TREATMENT ,   8.0
PA444105     ,DOID:750     ,Dirigé ,WITH_COMMON_TREATMENT ,   5.0
PA444105     ,PA444365     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444105     ,PA445190     ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
PA444105     ,DOID:784     ,Dirigé ,WITH_COMMON_TREATMENT ,   5.0
PA443879     ,DOID:12716   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443879     ,DOID:3158    ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
PA443879     ,DOID:2457    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443879     ,PA447196     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443879     ,PA446488     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA443879     ,PA443875     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443879     ,PA443815     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443879     ,DOID:4398    ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA443879     ,PA445999     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA443879     ,DOID:3136    ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA443879     ,PA443880     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA443879     ,DOID:8741    ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA443879     ,DOID:4964    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443879     ,PA445451     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443879     ,PA444823     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443879     ,PA444987     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443879     ,PA446861     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443879     ,PA443750     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA443879     ,PA445089     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443879     ,PA446477     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443879     ,DOID:6195    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443879     ,PA447279     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443879     ,PA443450     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443879     ,DOID:3142    ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
PA443879     ,DOID:3134    ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
PA443879     ,DOID:1727    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443879     ,PA446512     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443879     ,PA165108205  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443879     ,DOID:9201    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443879     ,DOID:2474    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443879     ,PA445004     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,PA443624     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,DOID:2781    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,PA446651     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,DOID:1727    ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444119     ,PA444903     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,PA443756     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,PA444854     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444119     ,DOID:0050922 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,PA446500     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,PA446861     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,DOID:4449    ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444119     ,DOID:3078    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,PA443512     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,DOID:0111412 ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444119     ,PA443895     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444119     ,DOID:1725    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,DOID:234     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,PA445503     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,PA443557     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,DOID:10873   ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444119     ,DOID:3904    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,PA444281     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,DOID:1963    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,PA443464     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,PA443622     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,PA445379     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444119     ,DOID:4907    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,PA446335     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444119     ,DOID:1798    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,DOID:1996    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,PA446147     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,DOID:718     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,DOID:13406   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,DOID:74      ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444119     ,PA445555     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444119     ,PA446366     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,PA445272     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444119     ,PA446010     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,PA446477     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,PA444685     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,PA446304     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444119     ,PA444546     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444119     ,PA446169     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,PA444513     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,PA160680212  ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444119     ,PA444823     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,DOID:0080356 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,PA444840     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,PA445818     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444119     ,PA444745     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,PA445676     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444119     ,PA445062     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444119     ,PA444845     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444119     ,PA443750     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444119     ,PA445089     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444119     ,PA443751     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444119     ,PA446512     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444119     ,PA447258     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,PA445004     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444119     ,PA443430     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA444119     ,DOID:1205    ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA444119     ,PA165108230  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA446488     ,PA443879     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA446488     ,PA445999     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA446488     ,PA443880     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA446488     ,PA165108205  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447294     ,DOID:150     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA447294     ,DOID:4964    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447294     ,DOID:2055    ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA447294     ,PA152530886  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447294     ,PA447196     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA447294     ,DOID:3324    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447294     ,PA447207     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447294     ,PA445301     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447294     ,PA447212     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447294     ,PA443430     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447294     ,DOID:14320   ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA447294     ,DOID:3223    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447294     ,DOID:6364    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA447294     ,PA447211     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
PA447294     ,DOID:0050432 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443622     ,DOID:5648    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
PA443622     ,DOID:234     ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
PA443622     ,DOID:235     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
