Entity1_id	Entity1_name	Entity1_type	Entity2_id	Entity2_name	Entity2_type	Category
01359	penbutolol	Chemical			Chemical	interacts with
00447	loracarbef	Chemical	DOID:0050127	sinusitis	Disease	treats
00605	sulindac	Chemical	DOID:13189	gout	Disease	treats
00832	phensuximide	Chemical	DOID:1825	childhood absence epilepsy	Disease	treats
00519	trandolapril	Chemical	DOID:10763	arterial hypertension	Disease	treats
01029	irbesartan	Chemical	DOID:10763	arterial hypertension	Disease	treats
00007	leuprolide	Chemical	DOID:288	adenomyosis	Disease	treats
02546	vorinostat	Chemical	DOID:8691	mycosis fungoides	Disease	treats
00447	loracarbef	Chemical	DOID:381	arthropathy	Disease	treats
00449	dipivefrin	Chemical	DOID:9282	ocular hypertension	Disease	treats
00243	ranolazine	Chemical	DOID:2106	myotonia congenita	Disease	treats
01359	penbutolol	Chemical	DOID:5844	myocardial infarction	Disease	treats
00832	phensuximide	Chemical			Chemical	interacts with
06273	tocilizumab	Chemical	DOID:853	polymyalgia rheumatica	Disease	treats
00480	(RS)-lenalidomide	Chemical	DOID:0050747	Waldenström macroglobulinemia	Disease	treats
00480	(RS)-lenalidomide	Chemical	DOID:0060901	Waldenström macroglobulinemia	Disease	treats
00461	nabumetone	Chemical	DOID:7148	rheumatoid arthritis	Disease	treats
11989	benznidazole	Chemical			Chemical	interacts with
08868	fingolimod	Chemical	DOID:2378	relapsing-remitting multiple sclerosis	Disease	treats
00480	(RS)-lenalidomide	Chemical	DOID:0050746	mantle cell lymphoma	Disease	treats
00457	prazosin	Chemical	DOID:11132	prostatic hypertrophy	Disease	treats
00310	chlorthalidone	Chemical	DOID:6000	congestive heart failure	Disease	treats
00457	prazosin	Chemical	DOID:10300	Raynaud disease	Disease	treats
00552	pentostatin	Chemical	DOID:285	hairy cell leukemia	Disease	treats
00645	dyclonine	Chemical			Chemical	interacts with
06273	tocilizumab	Chemical	DOID:0111157	Castleman's disease	Disease	treats
08868	fingolimod	Chemical	DOID:0050784	primary progressive multiple sclerosis	Disease	treats
00445	epirubicin	Chemical	DOID:1612	breast cancer	Disease	treats
00756	hexachlorophene	Chemical			Chemical	interacts with
00492	fosinopril	Chemical	DOID:10763	arterial hypertension	Disease	treats
08868	fingolimod	Chemical	DOID:0050783	secondary progressive multiple sclerosis	Disease	treats
00481	raloxifene	Chemical	DOID:0080001	bone disease	Disease	treats
06273	tocilizumab	Chemical	DOID:848	arthritis	Disease	treats
05039	indacaterol	Chemical	DOID:3083	chronic obstructive pulmonary disease	Disease	treats
00492	fosinopril	Chemical			Chemical	interacts with
08868	fingolimod	Chemical	DOID:2377	multiple sclerosis	Disease	treats
00480	(RS)-lenalidomide	Chemical	DOID:0080188	chronic myelomonocytic leukemia	Disease	treats
00310	chlorthalidone	Chemical	DOID:1184	nephrotic syndrome	Disease	treats
00480	(RS)-lenalidomide	Chemical	DOID:9120	amyloidosis	Disease	treats
01598	imipen	Chemical	DOID:13258	typhoid fever	Disease	treats
00457	prazosin	Chemical	DOID:10763	arterial hypertension	Disease	treats
00310	chlorthalidone	Chemical	DOID:10763	arterial hypertension	Disease	treats
00552	pentostatin	Chemical	DOID:1040	chronic lymphocytic leukemia	Disease	treats
00645	dyclonine	Chemical	DOID:2275	pharyngitis	Disease	treats
00480	(RS)-lenalidomide	Chemical	DOID:9538	multiple myeloma	Disease	treats
06273	tocilizumab	Chemical	DOID:2508	Takayasu's arteritis	Disease	treats
00480	(RS)-lenalidomide	Chemical	DOID:8691	mycosis fungoides	Disease	treats
00457	prazosin	Chemical	DOID:0080600	COVID-19	Disease	treats
00457	prazosin	Chemical	DOID:2055	post-traumatic stress disorder	Disease	treats
00756	hexachlorophene	Chemical	DOID:6543	acne	Disease	treats
08868	fingolimod	Chemical			Chemical	interacts with
01598	imipen	Chemical	DOID:0080784	urinary tract infection	Disease	treats
01598	imipen	Chemical	DOID:13148	urinary tract infection	Disease	treats
00480	(RS)-lenalidomide	Chemical	DOID:4971	myelofibrosis	Disease	treats
00756	hexachlorophene	Chemical	DOID:888	fasciolopsiasis	Disease	treats
06273	tocilizumab	Chemical			Chemical	interacts with
00480	(RS)-lenalidomide	Chemical	DOID:0050745	diffuse large B-cell lymphoma	Disease	treats
01598	imipen	Chemical	DOID:0060000	infective endocarditis	Disease	treats
00552	pentostatin	Chemical			Chemical	interacts with
00461	nabumetone	Chemical			Chemical	interacts with
01598	imipen	Chemical	DOID:3055	paratyphoid fever	Disease	treats
06273	tocilizumab	Chemical	DOID:14256	adult-onset Still's disease	Disease	treats
00310	chlorthalidone	Chemical			Chemical	interacts with
05039	indacaterol	Chemical			Chemical	interacts with
00480	(RS)-lenalidomide	Chemical	DOID:3721	plasmacytoma	Disease	treats
11989	benznidazole	Chemical	DOID:12140	Chagas disease	Disease	treats
00480	(RS)-lenalidomide	Chemical	DOID:0090016	chromosome 5q deletion syndrome	Disease	treats
00457	prazosin	Chemical			Chemical	interacts with
00481	raloxifene	Chemical	DOID:11476	osteoporosis	Disease	treats
00480	(RS)-lenalidomide	Chemical			Chemical	interacts with
00445	epirubicin	Chemical			Chemical	interacts with
00492	fosinopril	Chemical	DOID:6000	congestive heart failure	Disease	treats
06273	tocilizumab	Chemical	DOID:13375	giant cell arteritis	Disease	treats
00481	raloxifene	Chemical			Chemical	interacts with
00480	(RS)-lenalidomide	Chemical	DOID:0050908	myelodysplastic syndrome	Disease	treats
01598	imipen	Chemical			Chemical	interacts with
00445	epirubicin	Chemical	DOID:3717	gastric adenocarcinoma	Disease	treats
00461	nabumetone	Chemical	DOID:8398	osteoarthritis	Disease	treats
00788	naproxen	Chemical	DOID:8398	osteoarthritis	Disease	treats
00175	pravastatin	Chemical			Chemical	interacts with
05332	romiplostim	Chemical			Chemical	interacts with
00611	butorphanol	Chemical	DOID:6364	migraine	Disease	treats
13670	oxantel	Chemical			Chemical	interacts with
05332	romiplostim	Chemical	DOID:1588	thrombocytopenia	Disease	treats
00788	naproxen	Chemical	DOID:7148	rheumatoid arthritis	Disease	treats
08903	bedaquiline	Chemical	DOID:401	multidrug-resistant tuberculosis	Disease	treats
00615	rifabutin	Chemical	DOID:2755	Mycobacterium avium-intracellulare infection	Disease	treats
01262	decitabine	Chemical			Chemical	interacts with
09401	isosorbide	Chemical			Chemical	interacts with
00585	nizatidine	Chemical	DOID:13976	peptic esophagitis	Disease	treats
00524	metolazone	Chemical	DOID:6000	congestive heart failure	Disease	treats
09345	pramoxine	Chemical	DOID:2773	contact dermatitis	Disease	treats
00175	pravastatin	Chemical	DOID:3393	coronary artery disease	Disease	treats
00788	naproxen	Chemical	DOID:14087	medial epicondylitis	Disease	treats
08903	bedaquiline	Chemical			Chemical	interacts with
13670	oxantel	Chemical	DOID:1252	trichuriasis	Disease	treats
01262	decitabine	Chemical	DOID:9119	acute myeloid leukemia	Disease	treats
00624	testosterone	Chemical	DOID:1921	Klinefelter's syndrome	Disease	treats
00911	tinidazole	Chemical			Chemical	interacts with
00585	nizatidine	Chemical	DOID:0050782	Zollinger–Ellison syndrome	Disease	treats
00788	naproxen	Chemical	DOID:204	enthesopathy	Disease	treats
00585	nizatidine	Chemical	DOID:1724	duodenal ulcer	Disease	treats
00585	nizatidine	Chemical	DOID:1555	urticaria	Disease	treats
00532	mephenytoin	Chemical	DOID:3328	temporal lobe epilepsy	Disease	treats
00436	bendroflumethiazide	Chemical	DOID:6000	congestive heart failure	Disease	treats
01399	salsalate	Chemical	DOID:848	arthritis	Disease	treats
00703	methazolamide	Chemical	DOID:1067	open-angle glaucoma	Disease	treats
00788	naproxen	Chemical	DOID:13189	gout	Disease	treats
00788	naproxen	Chemical	DOID:6364	migraine	Disease	treats
00624	testosterone	Chemical	DOID:0090078	hypogonadotropic hypogonadism 7 with or without anosmia	Disease	treats
00175	pravastatin	Chemical	DOID:1168	familial hyperlipidemia	Disease	treats
01291	pirbuterol	Chemical	DOID:2841	asthma	Disease	treats
00436	bendroflumethiazide	Chemical			Chemical	interacts with
00611	butorphanol	Chemical			Chemical	interacts with
00524	metolazone	Chemical	DOID:1184	nephrotic syndrome	Disease	treats
00703	methazolamide	Chemical	DOID:13550	angle-closure glaucoma	Disease	treats
00585	nizatidine	Chemical			Chemical	interacts with
00532	mephenytoin	Chemical			Chemical	interacts with
00703	methazolamide	Chemical	DOID:1686	glaucoma	Disease	treats
01399	salsalate	Chemical			Chemical	interacts with
01262	decitabine	Chemical	DOID:0050908	myelodysplastic syndrome	Disease	treats
00524	metolazone	Chemical	DOID:10763	arterial hypertension	Disease	treats
00585	nizatidine	Chemical	DOID:8534	gastroesophageal reflux disease	Disease	treats
00524	metolazone	Chemical			Chemical	interacts with
09345	pramoxine	Chemical			Chemical	interacts with
00436	bendroflumethiazide	Chemical	DOID:1184	nephrotic syndrome	Disease	treats
00175	pravastatin	Chemical	DOID:2349	arteriosclerosis	Disease	treats
00532	mephenytoin	Chemical	DOID:7725	tonic–clonic seizure	Disease	treats
00624	testosterone	Chemical	DOID:2519	testicular disease	Disease	treats
00436	bendroflumethiazide	Chemical	DOID:10763	arterial hypertension	Disease	treats
00788	naproxen	Chemical	DOID:7147	ankylosing spondylitis	Disease	treats
00585	nizatidine	Chemical	DOID:10808	gastric ulcer	Disease	treats
01291	pirbuterol	Chemical			Chemical	interacts with
00703	methazolamide	Chemical			Chemical	interacts with
09401	isosorbide	Chemical	DOID:8534	gastroesophageal reflux disease	Disease	treats
00624	testosterone	Chemical			Chemical	interacts with
09345	pramoxine	Chemical	DOID:9746	hemorrhoid	Disease	treats
00624	testosterone	Chemical	DOID:1924	hypogonadism	Disease	treats
08903	bedaquiline	Chemical	DOID:2957	pulmonary tuberculosis	Disease	treats
00788	naproxen	Chemical			Chemical	interacts with
05332	romiplostim	Chemical	DOID:0050908	myelodysplastic syndrome	Disease	treats
09401	isosorbide	Chemical	DOID:3393	coronary artery disease	Disease	treats
00788	naproxen	Chemical	DOID:676	juvenile rheumatoid arthritis	Disease	treats
00788	naproxen	Chemical	DOID:2965	bursitis	Disease	treats
00911	tinidazole	Chemical	DOID:9181	amebiasis	Disease	treats
09401	isosorbide	Chemical	DOID:6000	congestive heart failure	Disease	treats
00634	sulfacetamide	Chemical	DOID:2742	ear disease	Disease	treats
00684	tobramycin	Chemical	DOID:1485	cystic fibrosis	Disease	treats
00684	tobramycin	Chemical	DOID:9563	bronchiectasis	Disease	treats
06779	dalteparin	Chemical	DOID:9477	pulmonary embolism	Disease	treats
00068	interferon beta-1b	Chemical	DOID:2378	relapsing-remitting multiple sclerosis	Disease	treats
08828	vismodegib	Chemical	DOID:3861	medullomyoblastoma	Disease	treats
01021	trichlormethiazide	Chemical	DOID:6000	congestive heart failure	Disease	treats
00954	dirithromycin	Chemical	DOID:874	bacterial pneumonia	Disease	treats
00301	flucloxacillin	Chemical	DOID:0060000	infective endocarditis	Disease	treats
00465	ketorolac	Chemical	DOID:6364	migraine	Disease	treats
01588	prazepam	Chemical	DOID:2234	focal epilepsy	Disease	treats
01588	prazepam	Chemical			Chemical	interacts with
08879	belimumab	Chemical			Chemical	interacts with
08819	tafluprost	Chemical	DOID:1686	glaucoma	Disease	treats
00954	dirithromycin	Chemical			Chemical	interacts with
08906	fluticasone furoate	Chemical	DOID:3083	chronic obstructive pulmonary disease	Disease	treats
00068	interferon beta-1b	Chemical			Chemical	interacts with
01278	pramlintide	Chemical			Chemical	interacts with
00954	dirithromycin	Chemical	DOID:10456	tonsillitis	Disease	treats
00068	interferon beta-1b	Chemical	DOID:0050783	secondary progressive multiple sclerosis	Disease	treats
04953	ezogabine	Chemical			Chemical	interacts with
00014	goserelin	Chemical			Chemical	interacts with
01588	prazepam	Chemical	DOID:2030	anxiety disorder	Disease	treats
00003	dornase alfa	Chemical	DOID:1485	cystic fibrosis	Disease	treats
08828	vismodegib	Chemical			Chemical	interacts with
08828	vismodegib	Chemical	DOID:2513	basal-cell carcinoma	Disease	treats
00068	interferon beta-1b	Chemical	DOID:2377	multiple sclerosis	Disease	treats
01021	trichlormethiazide	Chemical	DOID:1184	nephrotic syndrome	Disease	treats
00003	dornase alfa	Chemical			Chemical	interacts with
00287	travoprost	Chemical	DOID:1067	open-angle glaucoma	Disease	treats
08931	riociguat	Chemical	DOID:12326	chronic pulmonary heart disease	Disease	treats
04951	pirfenidone	Chemical			Chemical	interacts with
00014	goserelin	Chemical	DOID:289	endometriosis	Disease	treats
13483	ethamsylate	Chemical	DOID:2297	leptospirosis	Disease	treats
08899	enzalutamide	Chemical	DOID:47	prostate disease	Disease	treats
06779	dalteparin	Chemical	DOID:8805	unstable angina	Disease	treats
01021	trichlormethiazide	Chemical	DOID:10763	arterial hypertension	Disease	treats
00912	repaglinide	Chemical			Chemical	interacts with
00287	travoprost	Chemical	DOID:1686	glaucoma	Disease	treats
08906	fluticasone furoate	Chemical			Chemical	interacts with
00634	sulfacetamide	Chemical	DOID:11265	trachoma	Disease	treats
00634	sulfacetamide	Chemical	DOID:8463	corneal ulcer	Disease	treats
12580	tradipitant	Chemical			Chemical	interacts with
08931	riociguat	Chemical	DOID:6432	pulmonary hypertension	Disease	treats
00912	repaglinide	Chemical	DOID:0111100	maturity-onset diabetes of the young type 2	Disease	treats
04953	ezogabine	Chemical	DOID:1826	epilepsy	Disease	treats
08828	vismodegib	Chemical	DOID:4159	skin cancer	Disease	treats
13483	ethamsylate	Chemical			Chemical	interacts with
01278	pramlintide	Chemical	DOID:9744	type-1 diabetes	Disease	treats
00634	sulfacetamide	Chemical			Chemical	interacts with
00634	sulfacetamide	Chemical	DOID:9700	bacterial conjunctivitis	Disease	treats
06779	dalteparin	Chemical			Chemical	interacts with
00634	sulfacetamide	Chemical	DOID:8741	seborrhoeic dermatitis	Disease	treats
00684	tobramycin	Chemical			Chemical	interacts with
00287	travoprost	Chemical	DOID:9282	ocular hypertension	Disease	treats
01128	bicalutamide	Chemical	DOID:10283	prostate cancer	Disease	treats
00287	travoprost	Chemical			Chemical	interacts with
01278	pramlintide	Chemical	DOID:0111100	maturity-onset diabetes of the young type 2	Disease	treats
04951	pirfenidone	Chemical	DOID:3082	interstitial lung disease	Disease	treats
00954	dirithromycin	Chemical	DOID:2275	pharyngitis	Disease	treats
08899	enzalutamide	Chemical			Chemical	interacts with
00301	flucloxacillin	Chemical			Chemical	interacts with
01588	prazepam	Chemical	DOID:1724	duodenal ulcer	Disease	treats
00301	flucloxacillin	Chemical	DOID:9471	meningitis	Disease	treats
06779	dalteparin	Chemical	DOID:5844	myocardial infarction	Disease	treats
00465	ketorolac	Chemical			Chemical	interacts with
08879	belimumab	Chemical	DOID:0080162	lupus nephritis	Disease	treats
12580	tradipitant	Chemical	DOID:0080600	COVID-19	Disease	treats
06779	dalteparin	Chemical	DOID:3875	thrombophlebitis	Disease	treats
00684	tobramycin	Chemical	DOID:552	pneumonia	Disease	treats
08819	tafluprost	Chemical			Chemical	interacts with
01128	bicalutamide	Chemical			Chemical	interacts with
01021	trichlormethiazide	Chemical			Chemical	interacts with
00684	tobramycin	Chemical	DOID:6195	conjunctivitis	Disease	treats
08931	riociguat	Chemical			Chemical	interacts with
06654	safinamide	Chemical			Chemical	interacts with
00691	moexipril	Chemical			Chemical	interacts with
00063	eptifibatide	Chemical	DOID:0060903	thrombosis	Disease	treats
00800	fenoldopam	Chemical			Chemical	interacts with
00943	zalcitabine	Chemical	DOID:526	human immunodeficiency virus infectious disease	Disease	treats
01042	melphalan	Chemical	DOID:2394	ovarian cancer	Disease	treats
13026	ornidazole	Chemical	DOID:9181	amebiasis	Disease	treats
00485	dicloxacillin	Chemical	DOID:1019	osteomyelitis	Disease	treats
SALT000860	triamcinolone acetonide	Chemical	DOID:1727	retinal vein occlusion	Disease	treats
00063	eptifibatide	Chemical			Chemical	interacts with
15467	cinoxate	Chemical	DOID:3159	photodermatitis	Disease	treats
SALT000860	triamcinolone acetonide	Chemical			Chemical	interacts with
01042	melphalan	Chemical			Chemical	interacts with
00937	(RS)-diethylpropion	Chemical			Chemical	interacts with
01042	melphalan	Chemical	DOID:1612	breast cancer	Disease	treats
00691	moexipril	Chemical	DOID:10763	arterial hypertension	Disease	treats
13026	ornidazole	Chemical			Chemical	interacts with
11255	chromium picolinate	Chemical	DOID:9351	diabetes	Disease	treats
01042	melphalan	Chemical	DOID:769	neuroblastoma	Disease	treats
01140	cefadroxil	Chemical	DOID:11330	erysipelas	Disease	treats
01329	cefoperazone	Chemical			Chemical	interacts with
01329	cefoperazone	Chemical	DOID:0080784	urinary tract infection	Disease	treats
01329	cefoperazone	Chemical	DOID:13148	urinary tract infection	Disease	treats
00800	fenoldopam	Chemical	DOID:10824	malignant hypertension	Disease	treats
00731	nateglinide	Chemical			Chemical	interacts with
00485	dicloxacillin	Chemical	DOID:3488	cellulitis	Disease	treats
00063	eptifibatide	Chemical	DOID:3393	coronary artery disease	Disease	treats
01329	cefoperazone	Chemical	DOID:229	female reproductive system disease	Disease	treats
01329	cefoperazone	Chemical	DOID:874	bacterial pneumonia	Disease	treats
01140	cefadroxil	Chemical	DOID:8504	impetigo	Disease	treats
01331	cefoxitin	Chemical	DOID:8283	peritonitis	Disease	treats
00432	trifluridine	Chemical	DOID:2781	rectosigmoid cancer	Disease	treats
00432	trifluridine	Chemical	DOID:8566	herpes simplex	Disease	treats
00485	dicloxacillin	Chemical	DOID:0080784	urinary tract infection	Disease	treats
00485	dicloxacillin	Chemical	DOID:13148	urinary tract infection	Disease	treats
00937	(RS)-diethylpropion	Chemical	DOID:9970	obesity	Disease	treats
01331	cefoxitin	Chemical			Chemical	interacts with
01106	levocabastine	Chemical	DOID:2474	vernal conjunctivitis	Disease	treats
00063	eptifibatide	Chemical	DOID:10127	cerebral artery occlusion	Disease	treats
00485	dicloxacillin	Chemical	DOID:874	bacterial pneumonia	Disease	treats
00943	zalcitabine	Chemical	DOID:635	HIV/AIDS	Disease	treats
01140	cefadroxil	Chemical	DOID:2275	pharyngitis	Disease	treats
00063	eptifibatide	Chemical	DOID:8805	unstable angina	Disease	treats
01106	levocabastine	Chemical	DOID:2457	giant papillary conjunctivitis	Disease	treats
00063	eptifibatide	Chemical	DOID:326	ischemia	Disease	treats
00943	zalcitabine	Chemical			Chemical	interacts with
13026	ornidazole	Chemical	DOID:10718	giardiasis	Disease	treats
00800	fenoldopam	Chemical	DOID:1591	renovascular hypertension	Disease	treats
00485	dicloxacillin	Chemical			Chemical	interacts with
00731	nateglinide	Chemical	DOID:0111100	maturity-onset diabetes of the young type 2	Disease	treats
01042	melphalan	Chemical	DOID:9120	amyloidosis	Disease	treats
00691	moexipril	Chemical	DOID:6000	congestive heart failure	Disease	treats
15467	cinoxate	Chemical			Chemical	interacts with
01331	cefoxitin	Chemical	DOID:0080784	urinary tract infection	Disease	treats
01331	cefoxitin	Chemical	DOID:13148	urinary tract infection	Disease	treats
00800	fenoldopam	Chemical	DOID:6000	congestive heart failure	Disease	treats
00432	trifluridine	Chemical	DOID:219	colon cancer	Disease	treats
01106	levocabastine	Chemical			Chemical	interacts with
01042	melphalan	Chemical	DOID:9538	multiple myeloma	Disease	treats
01331	cefoxitin	Chemical	DOID:229	female reproductive system disease	Disease	treats
11255	chromium picolinate	Chemical			Chemical	interacts with
SALT000860	triamcinolone acetonide	Chemical	DOID:9903	meibomian cyst	Disease	treats
06654	safinamide	Chemical	DOID:14330	Parkinson's disease	Disease	treats
01042	melphalan	Chemical	DOID:3247	rhabdomyosarcoma	Disease	treats
01140	cefadroxil	Chemical			Chemical	interacts with
00432	trifluridine	Chemical			Chemical	interacts with
01140	cefadroxil	Chemical	DOID:0080784	urinary tract infection	Disease	treats
01140	cefadroxil	Chemical	DOID:13148	urinary tract infection	Disease	treats
00063	eptifibatide	Chemical	DOID:5844	myocardial infarction	Disease	treats
11403	emodepside	Chemical	DOID:883	parasitic helminthiasis infectious disease	Disease	treats
00535	cefdinir	Chemical	DOID:874	bacterial pneumonia	Disease	treats
00019	pegfilgrastim	Chemical	DOID:12987	agranulocytosis	Disease	treats
13306	chlorquinaldol	Chemical	DOID:2170	vaginitis	Disease	treats
00991	oxaprozin	Chemical			Chemical	interacts with
00019	pegfilgrastim	Chemical	DOID:0060058	lymphoma	Disease	treats
00031	tenecteplase	Chemical	DOID:9408	acute myocardial infarction	Disease	treats
00535	cefdinir	Chemical	DOID:10456	tonsillitis	Disease	treats
00535	cefdinir	Chemical	DOID:0050127	sinusitis	Disease	treats
00031	tenecteplase	Chemical	DOID:5844	myocardial infarction	Disease	treats
00535	cefdinir	Chemical			Chemical	interacts with
00535	cefdinir	Chemical	DOID:6132	bronchitis	Disease	treats
00467	enoxacin	Chemical	DOID:7551	gonorrhea	Disease	treats
00831	trifluoperazine	Chemical	DOID:5419	schizophrenia	Disease	treats
01155	gemifloxacin	Chemical	DOID:0080784	urinary tract infection	Disease	treats
01155	gemifloxacin	Chemical	DOID:13148	urinary tract infection	Disease	treats
00467	enoxacin	Chemical			Chemical	interacts with
00607	nafcillin	Chemical	DOID:9470	bacterial meningitis	Disease	treats
00019	pegfilgrastim	Chemical			Chemical	interacts with
00827	cinoxacin	Chemical			Chemical	interacts with
00467	enoxacin	Chemical	DOID:0080784	urinary tract infection	Disease	treats
00467	enoxacin	Chemical	DOID:13148	urinary tract infection	Disease	treats
00684	tobramycin	Chemical	DOID:104	bacterial infectious disease	Disease	treats
00467	enoxacin	Chemical	DOID:1679	cystitis	Disease	treats
00607	nafcillin	Chemical	DOID:1019	osteomyelitis	Disease	treats
00780	phenelzine	Chemical			Chemical	interacts with
00467	enoxacin	Chemical	DOID:18	urinary system disease	Disease	treats
00991	oxaprozin	Chemical	DOID:676	juvenile rheumatoid arthritis	Disease	treats
16021	levosulpiride	Chemical	DOID:5419	schizophrenia	Disease	treats
00019	pegfilgrastim	Chemical	DOID:0060060	non-Hodgkin lymphoma	Disease	treats
01155	gemifloxacin	Chemical			Chemical	interacts with
00684	tobramycin	Chemical	DOID:0080784	urinary tract infection	Disease	treats
00684	tobramycin	Chemical	DOID:13148	urinary tract infection	Disease	treats
00911	tinidazole	Chemical	DOID:10718	giardiasis	Disease	treats
00607	nafcillin	Chemical			Chemical	interacts with
11403	emodepside	Chemical			Chemical	interacts with
00991	oxaprozin	Chemical	DOID:8398	osteoarthritis	Disease	treats
00535	cefdinir	Chemical	DOID:2275	pharyngitis	Disease	treats
00607	nafcillin	Chemical	DOID:3488	cellulitis	Disease	treats
00991	oxaprozin	Chemical	DOID:7148	rheumatoid arthritis	Disease	treats
00535	cefdinir	Chemical	DOID:10754	otitis media	Disease	treats
16021	levosulpiride	Chemical	DOID:1470	major depressive disorder	Disease	treats
00019	pegfilgrastim	Chemical	DOID:1227	neutropenia	Disease	treats
00780	phenelzine	Chemical	DOID:4964	neurotic disorder	Disease	treats
00827	cinoxacin	Chemical	DOID:0080784	urinary tract infection	Disease	treats
00827	cinoxacin	Chemical	DOID:13148	urinary tract infection	Disease	treats
00831	trifluoperazine	Chemical			Chemical	interacts with
00019	pegfilgrastim	Chemical	DOID:1040	chronic lymphocytic leukemia	Disease	treats
08946	iopanoic acid	Chemical			Chemical	interacts with
00607	nafcillin	Chemical	DOID:0080784	urinary tract infection	Disease	treats
00607	nafcillin	Chemical	DOID:13148	urinary tract infection	Disease	treats
00031	tenecteplase	Chemical			Chemical	interacts with
00019	pegfilgrastim	Chemical	DOID:8800	lung carcinoma in situ	Disease	treats
00607	nafcillin	Chemical	DOID:0060000	infective endocarditis	Disease	treats
00019	pegfilgrastim	Chemical	DOID:219	colon cancer	Disease	treats
00019	pegfilgrastim	Chemical	DOID:0050745	diffuse large B-cell lymphoma	Disease	treats
16021	levosulpiride	Chemical			Chemical	interacts with
00831	trifluoperazine	Chemical	DOID:11328	schizophreniform disorder	Disease	treats
00684	tobramycin	Chemical	DOID:13444	glanders	Disease	treats
00535	cefdinir	Chemical	DOID:2050	acute maxillary sinusitis	Disease	treats
13306	chlorquinaldol	Chemical			Chemical	interacts with
08946	iopanoic acid	Chemical	DOID:7998	hyperthyroidism	Disease	treats
00031	tenecteplase	Chemical	DOID:11847	coronary thrombosis	Disease	treats
00019	pegfilgrastim	Chemical	DOID:707	B-cell lymphoma	Disease	treats
04786	suramin	Chemical	DOID:10112	African trypanosomiasis	Disease	treats
09083	ivabradine	Chemical	DOID:6000	congestive heart failure	Disease	treats
05013	ingenol mebutate	Chemical	DOID:4159	skin cancer	Disease	treats
06769	bendamustine	Chemical	DOID:0050746	mantle cell lymphoma	Disease	treats
11156	pyrantel	Chemical			Chemical	interacts with
06212	tolvaptan	Chemical			Chemical	interacts with
01428	oxybenzone	Chemical			Chemical	interacts with
00480	(RS)-lenalidomide	Chemical	DOID:0050743	mature T-cell and NK-cell lymphoma	Disease	treats
09083	ivabradine	Chemical	DOID:0050700	cardiomyopathy	Disease	treats
06212	tolvaptan	Chemical	DOID:5082	liver cirrhosis	Disease	treats
05013	ingenol mebutate	Chemical	DOID:8866	actinic keratosis	Disease	treats
04839	cyproterone acetate	Chemical			Chemical	interacts with
00685	trovafloxacin	Chemical	DOID:229	female reproductive system disease	Disease	treats
06786	halcinonide	Chemical			Chemical	interacts with
00685	trovafloxacin	Chemical	DOID:874	bacterial pneumonia	Disease	treats
01428	oxybenzone	Chemical	DOID:3159	photodermatitis	Disease	treats
00278	(21R)-argatroban	Chemical	DOID:1588	thrombocytopenia	Disease	treats
06769	bendamustine	Chemical	DOID:0060060	non-Hodgkin lymphoma	Disease	treats
00685	trovafloxacin	Chemical	DOID:0050127	sinusitis	Disease	treats
00278	(21R)-argatroban	Chemical			Chemical	interacts with
06786	halcinonide	Chemical	DOID:3142	leg dermatosis	Disease	treats
00480	(RS)-lenalidomide	Chemical	DOID:0060060	non-Hodgkin lymphoma	Disease	treats
00480	(RS)-lenalidomide	Chemical	DOID:2355	anemia	Disease	treats
00508	triflupromazine	Chemical	DOID:11328	schizophreniform disorder	Disease	treats
11156	pyrantel	Chemical	DOID:12841	ancylostomiasis	Disease	treats
00508	triflupromazine	Chemical			Chemical	interacts with
00419	miglustat	Chemical			Chemical	interacts with
01061	azlocillin	Chemical	DOID:104	bacterial infectious disease	Disease	treats
06769	bendamustine	Chemical	DOID:1040	chronic lymphocytic leukemia	Disease	treats
01223	aminophylline	Chemical	DOID:9675	pulmonary emphysema	Disease	treats
00380	dexrazoxane	Chemical			Chemical	interacts with
05013	ingenol mebutate	Chemical	DOID:37	skin disease	Disease	treats
00480	(RS)-lenalidomide	Chemical	DOID:1040	chronic lymphocytic leukemia	Disease	treats
01223	aminophylline	Chemical	DOID:2841	asthma	Disease	treats
06769	bendamustine	Chemical	DOID:0050745	diffuse large B-cell lymphoma	Disease	treats
00685	trovafloxacin	Chemical			Chemical	interacts with
06212	tolvaptan	Chemical	DOID:3401	syndrome of Inappropriate antidiuretic hormone secretion	Disease	treats
04839	cyproterone acetate	Chemical	DOID:10283	prostate cancer	Disease	treats
06786	halcinonide	Chemical	DOID:3134	facial dermatosis	Disease	treats
00380	dexrazoxane	Chemical	DOID:1612	breast cancer	Disease	treats
06212	tolvaptan	Chemical	DOID:6000	congestive heart failure	Disease	treats
13132	artemisinin	Chemical	DOID:12365	malaria	Disease	treats
00480	(RS)-lenalidomide	Chemical	DOID:3234	central nervous system lymphoma	Disease	treats
06769	bendamustine	Chemical	DOID:707	B-cell lymphoma	Disease	treats
00480	(RS)-lenalidomide	Chemical	DOID:9513	plasma cell leukemia	Disease	treats
11156	pyrantel	Chemical	DOID:7457	enterobiasis	Disease	treats
11156	pyrantel	Chemical	DOID:1252	trichuriasis	Disease	treats
06786	halcinonide	Chemical	DOID:3158	hand dermatosis	Disease	treats
06786	halcinonide	Chemical	DOID:3136	scalp dermatosis	Disease	treats
05013	ingenol mebutate	Chemical			Chemical	interacts with
